MNIS_id,url,debates
4600,http://hansard.parliament.uk/search/MemberContributions?memberId=4600&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,51
4374,http://hansard.parliament.uk/search/MemberContributions?memberId=4374&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,70
4657,http://hansard.parliament.uk/search/MemberContributions?memberId=4657&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,18
650,http://hansard.parliament.uk/search/MemberContributions?memberId=650&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,21
4530,http://hansard.parliament.uk/search/MemberContributions?memberId=4530&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,43
4736,http://hansard.parliament.uk/search/MemberContributions?memberId=4736&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,66
4740,http://hansard.parliament.uk/search/MemberContributions?memberId=4740&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,39
1481,http://hansard.parliament.uk/search/MemberContributions?memberId=1481&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,31
4452,http://hansard.parliament.uk/search/MemberContributions?memberId=4452&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,27
4264,http://hansard.parliament.uk/search/MemberContributions?memberId=4264&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,50
4397,http://hansard.parliament.uk/search/MemberContributions?memberId=4397&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,45
4441,http://hansard.parliament.uk/search/MemberContributions?memberId=4441&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,5
4065,http://hansard.parliament.uk/search/MemberContributions?memberId=4065&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,30
4132,http://hansard.parliament.uk/search/MemberContributions?memberId=4132&startDate=2021-05-11&endDate=2022-04-08&type=Spoken&outputType=Group&partial=True,44
